Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","1981","1981","t","25014433","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","1982","1982","t","25463991","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","1983","1983","t","25573820","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","1984","1984","t","26123309","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","1985","1985","t","26599501","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","1986","1986","t","27157321","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","1987","1987","t","28963308","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","1988","1988","t","29714682","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","1989","1989","t","31283809","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","1990","1990","t","31510676","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","1991","1991","t","32542398.64","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","1992","1992","t","34400024.78","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","1993","1993","t","35231740.52","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","1994","1994","t","36439106.35","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","1995","1995","t","38618229.23","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","1996","1996","t","41585871.54","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","1997","1997","t","42697063.08","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","1998","1998","t","43681548.32","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","1999","1999","t","44725883.64","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","2000","2000","t","45230698.56","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","2001","2001","t","46205895.35","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","2002","2002","t","46526218.56","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","2003","2003","t","46498058.09","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","2004","2004","t","49197423.62","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","2005","2005","t","51021526.04","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","2006","2006","t","53458698.49","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","2007","2007","t","53138178.78","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","2008","2008","t","57454526.31","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","2009","2009","t","57022377.31","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","2010","2010","t","60453205.66","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","2011","2011","t","63637492.84","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","2012","2012","t","64094660.6","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","2013","2013","t","65429577.79","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","2014","2014","t","66364509.06","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","2015","2015","t","66730239.6","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","2016","2016","t","63445109.77","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","2017","2017","t","63909108.76","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","2018","2018","t","65183172.7","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","2019","2019","t","65694443.97","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","2020","2020","t","67740751","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","2021","2021","t","67843976.2","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1780","Milk, Total","2022","2022","t","67758778.53","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1961","1961","t","380545.28","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1962","1962","t","386305.22","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1963","1963","t","364226.55","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1964","1964","t","349151.95","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1965","1965","t","390399.37","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1966","1966","t","427972.1","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1967","1967","t","422032.04","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1968","1968","t","451170.6","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1969","1969","t","427657.69","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1970","1970","t","437852.12","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1971","1971","t","428183.7","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1972","1972","t","368595.62","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1973","1973","t","344007.1","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1974","1974","t","336580.1","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1975","1975","t","346029.16","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1976","1976","t","345043.73","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1977","1977","t","341921.3","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1978","1978","t","328532.29","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1979","1979","t","326648.72","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1980","1980","t","303742.96","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1981","1981","t","322509.32","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1982","1982","t","320650.97","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1983","1983","t","320198.17","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1984","1984","t","312039.46","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1985","1985","t","315676.75","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1986","1986","t","332415.9","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1987","1987","t","336488.12","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1988","1988","t","346033.39","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1989","1989","t","352622.53","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1990","1990","t","363662.42","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1991","1991","t","360350.54","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1992","1992","t","344797.26","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1993","1993","t","349780.04","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1994","1994","t","370724.75","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1995","1995","t","366657.91","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1996","1996","t","321416.63","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1997","1997","t","321467.23","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1998","1998","t","311183.39","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","1999","1999","t","315728.52","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","2000","2000","t","321144.11","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","2001","2001","t","350699.34","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","2002","2002","t","295545.55","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","2003","2003","t","297492.72","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","2004","2004","t","295890.39","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","2005","2005","t","300528.81","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","2006","2006","t","298891.46","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","2007","2007","t","294063.61","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","2008","2008","t","294150.29","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","2009","2009","t","293222.71","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","2010","2010","t","312817.63","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","2011","2011","t","308230.59","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","2012","2012","t","299381.77","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","2013","2013","t","306774.05","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","2014","2014","t","305195.19","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","2015","2015","t","296884.25","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","2016","2016","t","294610.79","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","2017","2017","t","298794.66","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","2018","2018","t","309612.32","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","2019","2019","t","327079.94","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","2020","2020","t","333472.1","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","2021","2021","t","327460","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","F1807","Sheep and Goat Meat","2022","2022","t","330699.92","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1961","1961","t","2902856.5","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1962","1962","t","3487881.61","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1963","1963","t","5048904.05","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1964","1964","t","6392966.21","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1965","1965","t","7286305.05","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1966","1966","t","8033646.09","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1967","1967","t","8436473.18","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1968","1968","t","8390559.4","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1969","1969","t","8277386.9","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1970","1970","t","8452502.94","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1971","1971","t","9530496.61","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1972","1972","t","10364848.65","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1973","1973","t","10569668.45","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1974","1974","t","10606264.5","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1975","1975","t","10647116.86","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1976","1976","t","10723711.5","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1977","1977","t","10897341.41","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1978","1978","t","11976562.34","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1979","1979","t","14392440.25","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1980","1980","t","15807086.43","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1981","1981","t","16464839.07","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1982","1982","t","17431549.05","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1983","1983","t","18140379.8","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1984","1984","t","19824580.56","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1985","1985","t","22217375.6","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1986","1986","t","22883442.2","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1987","1987","t","24402335.7","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1988","1988","t","26181413.7","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1989","1989","t","27509877","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1990","1990","t","29350410.2","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1991","1991","t","31169854.12","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1992","1992","t","33740464.37","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1993","1993","t","36033383.29","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1994","1994","t","39712532.87","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1995","1995","t","44015794.73","A","Official figure"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1996","1996","t","39393052.9","A","Official figure"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1997","1997","t","43705001.17","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1998","1998","t","46506240.52","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","1999","1999","t","47608816.56","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2000","2000","t","47318874.08","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2001","2001","t","48430108.61","A","Official figure"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2002","2002","t","49496261.12","A","Official figure"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2003","2003","t","51100829.92","A","Official figure"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2004","2004","t","52154005.75","A","Official figure"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2005","2005","t","54546061.42","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2006","2006","t","56042412.89","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2007","2007","t","52532394.95","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2008","2008","t","55836319.68","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2009","2009","t","58785708.03","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2010","2010","t","60799295.65","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2011","2011","t","60477334.63","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2012","2012","t","63767089.33","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2013","2013","t","65661541.97","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","t","67473518.03","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2015","2015","t","67527111.93","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2016","2016","t","65527434.15","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2017","2017","t","65783114.65","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2018","2018","t","64596937.58","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2019","2019","t","52744591.06","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2020","2020","t","51370756.17","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2021","2021","t","63264026.97","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","65872355.87","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1961","1961","t","2729264.03","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1962","1962","t","2838280.72","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1963","1963","t","2932008.8","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1964","1964","t","3079277.41","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1965","1965","t","3126265.8","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1966","1966","t","3138549.96","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1967","1967","t","3199447.21","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1968","1968","t","3290837.89","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1969","1969","t","3435380.07","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1970","1970","t","3566791.7","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1971","1971","t","3648657.66","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1972","1972","t","3744514.82","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1973","1973","t","3810169.95","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1974","1974","t","4117899.27","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1975","1975","t","4174990.95","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1976","1976","t","4180256.59","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1977","1977","t","4330098.51","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1978","1978","t","4455276.79","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1979","1979","t","4643293.04","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1980","1980","t","4721633.57","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1981","1981","t","4901137.54","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1982","1982","t","5164735.53","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1983","1983","t","5243373.03","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1984","1984","t","5683498.02","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1985","1985","t","5837885.68","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1986","1986","t","6266243.42","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1987","1987","t","6455811.95","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1988","1988","t","6668529.06","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1989","1989","t","6869195.56","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1990","1990","t","7116344.73","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1991","1991","t","6608224.64","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1992","1992","t","8203098.11","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1993","1993","t","8492194.08","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1994","1994","t","8846264.82","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1995","1995","t","9356815.54","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1996","1996","t","9322348.9","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1997","1997","t","10568204.15","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1998","1998","t","11216838.02","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","1999","1999","t","11976588.39","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","2000","2000","t","12168085.4","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","2001","2001","t","12242149.37","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","2002","2002","t","12821781.2","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","2003","2003","t","13208190.52","E","Estimated value"
"QCL","Crops and livestock products","142","Asia","5510","Production","F1806","Beef and Buffalo Meat, primary","2004","2004","t","13866872.68","E","Estimated value"
